episode,avg_reward,avg_success,avg_steps,cnt_seeds,smoothed_reward,smoothed_success,smoothed_steps
309,-26.689999999999817,0.8,26.9,10,-8.089999999999966,0.75,26.9
310,3.079999999999985,0.7,29.2,10,-7.349999999999966,0.74,27.5
311,-10.089999999999966,0.6,30.9,10,-6.977999999999961,0.74,27.779999999999994
312,-2.239999999999969,0.7,22.4,10,-5.952999999999967,0.73,27.53
313,-2.1199999999999877,0.8,31.2,10,-6.863999999999964,0.74,27.639999999999997
314,-6.349999999999997,0.7,33.5,10,-9.905999999999953,0.75,28.059999999999995
315,-15.669999999999908,0.8,26.7,10,-10.865999999999957,0.75,27.660000000000004
316,-4.359999999999996,0.7,23.6,10,-11.468999999999957,0.75,27.689999999999998
317,-7.679999999999988,0.8,26.8,10,-10.388999999999958,0.7699999999999999,26.889999999999997
318,-26.939999999999877,0.9,29.4,10,-10.703999999999962,0.78,27.04
319,-36.289999999999864,0.8,22.9,10,-14.53599999999994,0.78,26.359999999999996
320,-2.950000000000011,0.7,29.5,10,-13.930999999999935,0.79,25.309999999999995
321,0.7100000000000121,0.8,22.9,10,-11.925999999999942,0.8099999999999999,24.259999999999998
322,-5.389999999999988,0.8,23.9,10,-12.295999999999943,0.8,24.96
323,-40.43999999999978,0.8,24.4,10,-11.728999999999942,0.8099999999999999,24.29
324,-0.2999999999999304,0.8,23.0,10,-8.650999999999955,0.8,23.51
325,4.38,1.0,16.2,10,-6.45399999999996,0.7899999999999999,23.54
326,-8.05999999999999,0.6,30.6,10,-6.475999999999958,0.8099999999999999,22.759999999999998
327,-2.00999999999999,0.9,20.1,10,-6.000999999999956,0.82,23.009999999999998
328,3.839999999999992,0.8,21.6,10,-5.5239999999999565,0.8300000000000001,23.24
329,-14.319999999999908,0.7,23.2,10,-2.5379999999999803,0.8400000000000001,23.380000000000003
330,-3.1699999999999897,0.9,21.7,10,-2.406999999999985,0.85,23.07
